@RELATION svmforemotions
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE class {Happy,Boredom,Disgust,Fear,Neutral,Sad,Anger}

@DATA
0.023193,2.839887,-26.698165,1.004762,-0.811421,-0.112016,-0.309632,-0.245620,-0.177718,-0.347397,-0.385853,-0.054023,-0.034992,0.302107,0.004345,0.027613,0.475567,4.177855,0.812034,1.120220,0.602681,0.501420,0.420128,0.440886,0.415095,0.475803,0.480311,0.374280,0.423182,0.339519,Anger
0.011909,2.863779,-28.010662,0.982508,-0.644478,-0.097324,-0.532202,-0.260950,-0.186514,-0.304234,-0.267136,0.004370,0.176039,0.252074,-0.086012,0.015331,0.427398,3.256855,1.215434,0.827019,0.605490,0.449333,0.525247,0.465837,0.384552,0.434404,0.384253,0.372147,0.394673,0.272973,Anger
0.013673,2.821805,-27.496837,1.238918,-0.175916,-0.474666,-0.538266,-0.254383,-0.429115,-0.088232,-0.232320,0.320029,0.063937,0.132185,-0.177209,0.021944,0.446485,3.276389,1.041725,0.739472,0.551800,0.326201,0.326245,0.449619,0.449234,0.339131,0.410555,0.342712,0.431389,0.325930,Anger
0.017810,2.875763,-28.408653,1.495986,-0.128384,-0.127539,-0.385661,-0.352653,-0.239542,-0.093569,-0.151693,0.102294,0.047170,0.164466,-0.223217,0.023243,0.326807,3.873354,1.073785,0.889735,0.608063,0.313347,0.398214,0.395719,0.409052,0.365630,0.381497,0.436961,0.338778,0.286835,Anger
0.009115,2.942396,-27.753534,1.009237,-0.284590,-0.527715,-0.444820,-0.464222,-0.384217,-0.017000,-0.150389,0.213140,-0.042432,0.193741,-0.141136,0.013294,0.391004,3.087013,1.106944,0.785893,0.651897,0.430837,0.440447,0.468289,0.388201,0.462470,0.454830,0.558204,0.376074,0.343027,Anger
0.012392,2.729459,-28.205827,0.708652,-0.438665,-0.063066,-0.313818,-0.039273,-0.017225,-0.343610,-0.317180,-0.154994,-0.087774,0.250435,-0.041623,0.015612,0.549584,4.517585,1.293313,1.058820,0.670056,0.428171,0.497656,0.355771,0.292809,0.336353,0.350091,0.515323,0.435004,0.279285,Anger
0.011232,2.734868,-28.431464,1.042509,-0.367904,-0.020337,-0.129010,-0.157121,-0.055738,-0.104520,-0.126697,-0.246811,-0.188046,-0.037917,-0.086451,0.017739,0.578930,5.183887,1.424746,0.931393,0.598192,0.370569,0.433879,0.389637,0.379822,0.402587,0.347551,0.425137,0.406659,0.417101,Anger
0.010504,2.741076,-29.051875,1.027467,-0.061579,-0.149458,-0.283942,-0.415842,-0.215590,-0.150789,-0.354241,-0.081028,-0.011898,0.279430,-0.111038,0.019155,0.608758,5.270748,1.172090,1.090633,0.636571,0.465264,0.414441,0.424141,0.438885,0.393478,0.334859,0.432568,0.463938,0.280312,Anger
0.008376,2.776281,-31.913759,0.968812,0.134203,-0.113477,-0.052119,-0.335246,-0.071362,0.070387,-0.195167,-0.292223,-0.321881,0.011420,-0.168746,0.013780,0.380665,2.379935,0.936643,0.788494,0.553303,0.299677,0.340646,0.248048,0.287953,0.358054,0.318777,0.335304,0.336437,0.269365,Anger
0.018839,2.757664,-26.757931,1.275530,-0.256272,-0.211484,-0.335223,-0.511418,-0.311441,-0.269570,-0.286329,-0.184914,-0.038480,0.423710,-0.092890,0.031388,0.517718,3.422919,1.516536,1.168632,0.566767,0.446141,0.337730,0.478302,0.421925,0.303012,0.368019,0.530757,0.441331,0.314838,Anger
0.011416,2.814663,-31.336904,1.133035,-0.231856,-0.148864,-0.193179,-0.438609,-0.206846,0.001709,0.155705,0.116481,0.016006,0.037549,-0.052038,0.021429,0.426523,4.578551,1.192220,0.705768,0.668409,0.337791,0.432607,0.379386,0.341302,0.452841,0.393654,0.366259,0.355540,0.244725,Anger
0.015263,2.689671,-28.138083,0.984958,-0.225772,-0.290308,-0.293374,-0.357015,-0.093619,-0.168177,-0.076527,-0.130907,0.020437,0.059987,-0.083007,0.022897,0.533098,4.739759,1.208744,1.070712,0.611013,0.504209,0.476572,0.401332,0.386467,0.380723,0.438991,0.505940,0.340298,0.310825,Anger
0.012567,2.773568,-30.456472,0.664121,-0.287750,-0.283114,-0.297154,-0.147023,-0.169560,-0.187878,-0.158901,-0.097158,0.070068,0.177804,-0.087667,0.019590,0.475864,2.774888,0.834890,0.809375,0.426960,0.413173,0.324676,0.345472,0.326642,0.259115,0.336924,0.394854,0.327117,0.253009,Anger
0.007012,2.790937,-32.293906,1.401391,-0.025319,-0.029444,-0.096422,-0.062435,-0.029794,-0.283946,-0.103275,-0.167131,-0.073995,0.216565,0.066047,0.009633,0.279040,2.990653,0.875745,0.577930,0.443176,0.278240,0.305936,0.268117,0.335379,0.272589,0.279974,0.332539,0.222156,0.217869,Anger
0.013798,2.782025,-27.502520,1.225314,0.161533,-0.407073,-0.243670,-0.228288,-0.283535,-0.099448,-0.235231,-0.160717,-0.149356,0.096099,-0.025710,0.016981,0.468352,4.015978,1.485469,0.833347,0.649763,0.377428,0.419130,0.486751,0.373720,0.410038,0.411300,0.516271,0.448410,0.370417,Anger
0.008364,2.782966,-27.386753,1.312813,-0.314593,-0.033703,-0.109980,-0.236870,-0.134857,-0.117648,-0.194813,-0.167988,-0.075307,0.075201,-0.065405,0.010694,0.390841,3.693421,1.129845,0.970965,0.813349,0.470464,0.501362,0.448252,0.435313,0.396618,0.431674,0.393334,0.345586,0.398582,Anger
0.010581,2.659597,-27.740936,1.398498,-0.473282,0.012672,-0.184000,-0.047064,0.071472,-0.065435,-0.089659,-0.102403,-0.403783,-0.067062,-0.309511,0.015395,0.526445,4.514576,0.859533,0.848178,0.564939,0.433617,0.321393,0.300954,0.372272,0.215494,0.318201,0.327444,0.328447,0.329266,Anger
0.009698,2.849304,-28.449947,1.211827,-0.269103,-0.053786,-0.258896,-0.395319,-0.120662,-0.221513,-0.103188,-0.122571,0.117728,0.121182,-0.080642,0.014824,0.393091,3.641919,1.131314,0.903887,0.653944,0.459849,0.406010,0.389418,0.349385,0.363456,0.410339,0.353312,0.412115,0.352094,Anger
0.007868,2.831588,-28.341280,1.147833,0.216910,-0.583210,-0.329092,-0.261391,-0.131980,-0.089525,-0.388363,-0.276073,-0.263812,0.228068,0.091472,0.010895,0.504660,3.963245,1.327603,0.651566,0.782222,0.403414,0.397350,0.386035,0.372050,0.428429,0.380289,0.550305,0.388394,0.341499,Anger
0.012721,2.852538,-27.433366,0.788969,-0.007295,-0.591071,-0.461942,-0.373424,-0.398052,-0.191616,-0.112830,0.129506,0.149921,0.240709,-0.111027,0.017287,0.500749,3.790801,1.241406,0.809863,0.669300,0.441039,0.500590,0.436932,0.437375,0.476629,0.440262,0.449194,0.369989,0.294890,Anger
0.006616,2.795852,-28.515038,1.574229,0.168685,-0.514738,-0.285756,-0.235172,-0.218208,-0.124151,-0.378526,-0.174055,-0.098518,0.309626,0.015549,0.008539,0.457373,3.896789,0.974296,0.838716,0.632417,0.404050,0.381857,0.358902,0.422254,0.345506,0.440422,0.457201,0.400445,0.350289,Anger
0.013765,2.661729,-28.646456,0.266658,-0.276559,-0.014946,-0.337948,-0.001206,-0.286876,-0.011657,-0.258861,0.026589,-0.249648,0.139034,-0.000557,0.021941,0.653634,4.933818,1.229035,1.279841,0.645727,0.525327,0.383118,0.478181,0.327330,0.407277,0.330766,0.490460,0.325811,0.396258,Anger
0.009443,2.646216,-28.744384,0.635355,-0.094960,-0.142794,-0.521134,-0.119393,-0.200175,-0.029485,-0.412754,0.084230,-0.042050,0.154052,-0.011276,0.015172,0.786737,5.224851,1.429880,1.093233,0.869612,0.623576,0.517267,0.490646,0.328942,0.421478,0.411207,0.374450,0.401799,0.320671,Anger
0.008070,2.849585,-29.380973,1.205752,0.329341,-0.052235,-0.300293,-0.029634,-0.014256,0.136150,-0.162728,0.024100,-0.307444,-0.175538,-0.152080,0.011562,0.451767,5.461297,1.108237,1.106241,0.795603,0.627058,0.425588,0.280727,0.410849,0.291744,0.283721,0.297613,0.307524,0.326462,Anger
0.016778,2.795545,-28.293626,0.768722,-0.098521,-0.056993,-0.386343,-0.066820,-0.094413,-0.018862,-0.301211,-0.041620,-0.407441,-0.059220,-0.186126,0.028771,0.565485,5.103582,1.422362,1.323454,0.540374,0.602664,0.452964,0.353190,0.333427,0.346492,0.321808,0.376653,0.385439,0.406932,Anger
0.017143,2.890078,-28.514260,0.957650,-0.175521,0.131870,-0.376990,0.033893,-0.110745,-0.094687,-0.271501,-0.034751,-0.385342,0.000304,-0.149416,0.029444,0.442543,5.446126,1.389298,1.205559,0.449998,0.558284,0.391841,0.364108,0.272186,0.335253,0.394953,0.422705,0.332235,0.415864,Anger
0.007010,2.825554,-30.264993,0.474591,0.023855,-0.096598,-0.471181,0.086817,0.130456,-0.067538,-0.238965,0.000631,-0.330845,-0.040068,-0.033727,0.009848,0.385838,3.142216,0.857283,0.947291,0.347324,0.454470,0.328682,0.267922,0.264679,0.301618,0.296613,0.336767,0.297124,0.243196,Anger
0.021859,2.857932,-27.204442,1.304054,0.951233,-0.145634,-0.362702,0.038392,-0.186412,0.160504,-0.145401,-0.050061,-0.067737,0.030993,-0.144580,0.026925,0.396913,4.253362,1.344520,0.813921,0.528636,0.548219,0.337024,0.398949,0.331624,0.285967,0.255336,0.259424,0.238095,0.285656,Anger
0.014670,2.882157,-27.305693,1.322696,-0.233009,0.023728,-0.140659,-0.152869,0.002822,0.035577,-0.128636,0.096162,-0.327553,-0.050815,-0.230412,0.023748,0.356001,4.135060,1.006142,1.311589,0.706230,0.551360,0.458749,0.361270,0.269151,0.330591,0.323982,0.341811,0.270371,0.419758,Anger
0.014190,2.835437,-27.894128,1.199111,-0.478547,-0.093544,-0.180838,-0.028095,0.011681,0.050121,-0.232503,0.084291,-0.280049,0.070781,-0.131139,0.018194,0.436145,4.302920,1.105824,1.102508,0.615570,0.547182,0.357850,0.322060,0.322505,0.326729,0.294683,0.367394,0.348000,0.337524,Anger
0.009747,2.955079,-28.896076,1.357505,-0.189129,0.102027,-0.058895,-0.156208,0.057608,0.010834,-0.136934,0.059677,-0.207154,-0.008527,-0.128476,0.013037,0.279085,2.886870,1.236201,1.005187,0.571919,0.501996,0.344530,0.374429,0.282826,0.250996,0.340591,0.355035,0.345215,0.364193,Anger
0.016764,2.816749,-27.031356,1.286069,-0.520105,0.116921,-0.146752,-0.205285,-0.102781,-0.001571,-0.197779,0.120455,-0.261688,-0.079330,-0.187534,0.022222,0.474967,3.756446,1.278034,1.086772,0.558585,0.655438,0.379324,0.339978,0.298098,0.328348,0.313552,0.391057,0.300178,0.339373,Anger
0.005783,2.749108,-28.865643,1.206859,0.580170,-0.070791,-0.308387,-0.028327,-0.239034,0.184696,-0.175963,0.054039,-0.286497,-0.050667,-0.261089,0.008083,0.550443,4.227270,1.156024,1.011239,0.553680,0.455083,0.448374,0.320326,0.359705,0.295613,0.286504,0.386476,0.373533,0.341055,Anger
0.010079,2.886694,-27.364279,1.072502,0.398650,-0.400587,-0.398494,-0.000851,-0.272917,0.169241,-0.277803,-0.027005,-0.429896,-0.093097,-0.264471,0.011764,0.356718,3.762205,1.069251,0.905902,0.595729,0.466923,0.388662,0.348562,0.344490,0.318160,0.378801,0.417040,0.334439,0.417841,Anger
0.008673,2.775075,-30.457039,0.081069,-0.130104,-0.093165,-0.225696,-0.200311,-0.058300,-0.015299,0.035949,-0.113032,0.175937,0.093032,0.027518,0.012250,0.535622,3.132212,1.637408,0.795069,0.638091,0.497275,0.479321,0.337855,0.302244,0.339947,0.374980,0.312557,0.332479,0.285314,Anger
0.004676,2.701748,-31.077985,0.283035,0.043393,-0.444670,-0.272376,-0.327251,-0.244133,-0.067933,-0.052859,0.001228,-0.175682,0.149801,-0.046770,0.006968,0.611313,4.822320,1.518362,0.851692,1.008194,0.515370,0.363931,0.332633,0.519858,0.592445,0.388822,0.500716,0.342676,0.404244,Anger
0.006597,2.792158,-30.502167,0.006515,-0.070947,-0.320109,-0.205282,-0.390713,-0.208257,0.017388,-0.033588,-0.074095,-0.146761,-0.010658,-0.007917,0.008280,0.538618,3.838005,1.632177,0.673131,0.767768,0.553838,0.452368,0.423916,0.354506,0.551236,0.480305,0.401607,0.362871,0.371059,Anger
0.008435,2.861974,-29.193174,0.134987,-0.147319,-0.156171,-0.240717,-0.352323,-0.334718,-0.193472,-0.216853,-0.161567,-0.061163,0.295249,-0.073509,0.012205,0.440239,3.653641,1.868971,0.885818,0.744718,0.508010,0.431359,0.573711,0.593024,0.487069,0.448261,0.532364,0.380012,0.389416,Anger
0.013547,2.746854,-27.677200,0.440169,0.008423,-0.565603,-0.376876,-0.259660,-0.126218,-0.198754,-0.074651,-0.168270,-0.088733,0.061707,-0.016034,0.019966,0.500193,3.386604,1.364996,0.951520,0.631360,0.504753,0.438232,0.457091,0.403925,0.572619,0.476011,0.446858,0.449055,0.341215,Anger
0.007158,2.721081,-29.430489,-0.002293,-0.223475,-0.449228,-0.125078,-0.392847,-0.307627,-0.135155,0.054490,0.049996,0.133053,-0.042054,-0.093023,0.013169,0.512624,4.135459,1.325677,0.940982,0.762470,0.590949,0.434661,0.400762,0.427755,0.433285,0.441747,0.428113,0.307515,0.313882,Anger
0.005760,2.823348,-31.209359,0.750820,0.214127,-0.425315,-0.155765,-0.358347,-0.469714,-0.061138,0.063300,-0.165748,0.052672,-0.014562,0.006038,0.008766,0.574925,4.173699,1.427995,0.842896,0.710952,0.453459,0.462053,0.425473,0.515182,0.626964,0.471492,0.408664,0.463206,0.287555,Anger
0.010254,2.758659,-28.093252,1.017740,0.717154,-0.533658,-0.264381,0.023214,-0.144051,0.002073,-0.214531,-0.142231,-0.162030,-0.042452,-0.164684,0.011664,0.636858,3.648106,1.261095,0.644663,0.628700,0.375895,0.346904,0.394263,0.406953,0.339660,0.445374,0.411665,0.331485,0.446202,Anger
0.008118,2.761096,-28.893989,0.357164,0.433674,-0.857458,-0.277095,-0.123049,-0.340011,-0.171961,-0.390760,-0.231634,-0.005560,0.197940,0.103492,0.010365,0.560614,4.213078,1.412710,0.722374,0.678385,0.468913,0.422668,0.493421,0.427194,0.472930,0.365724,0.426068,0.319911,0.366468,Anger
0.004271,2.836014,-30.934260,0.057642,-0.503926,-0.141899,0.015986,-0.338752,-0.166651,-0.140630,0.033576,-0.085864,-0.075097,0.143250,-0.003968,0.007193,0.387927,3.141613,1.068749,0.870769,0.634053,0.355750,0.338151,0.376280,0.455732,0.433633,0.385119,0.445751,0.394366,0.282655,Anger
0.007433,2.875455,-29.679562,-0.046065,-0.344419,-0.155497,-0.304426,-0.513068,-0.236213,-0.363839,0.099132,0.183408,0.150873,0.027830,-0.122319,0.009491,0.498245,3.425111,1.228800,0.804601,0.695881,0.442712,0.393285,0.492309,0.423683,0.461934,0.439200,0.368145,0.395725,0.316724,Anger
0.005241,2.817382,-30.047730,0.110011,-0.011694,-0.735102,-0.112883,-0.429803,-0.293311,-0.125111,-0.096429,-0.006586,0.120017,0.124970,0.032009,0.007263,0.489403,3.955802,1.336588,0.809545,0.767361,0.425543,0.430345,0.477431,0.543596,0.565568,0.494980,0.442013,0.451854,0.307723,Anger
0.002792,2.856485,-30.987752,0.870922,0.341450,-0.673181,-0.156160,-0.457916,-0.266123,-0.073442,-0.157374,0.005714,-0.090692,0.109412,-0.182706,0.005521,0.418018,3.730898,1.334094,0.868863,0.771248,0.437933,0.416333,0.408986,0.405533,0.416724,0.454324,0.496835,0.379946,0.380809,Anger
0.008784,2.843103,-28.459295,0.574778,0.250578,-0.752079,-0.243260,-0.478111,-0.256682,-0.025157,-0.199625,-0.130330,-0.045899,0.006166,-0.026581,0.011231,0.432620,3.641734,1.255243,0.739569,0.851359,0.443484,0.433214,0.444136,0.416878,0.432818,0.383042,0.468458,0.357851,0.358663,Anger
